Cust_id,Cust_type,ACCOUNT_catid_NO,cust_account_start_date,Bill_Id,Bill_Amount
2420383988,ATTI -DB,1443642898,8/16/2008,1225230128,114
10046140801,ATTI -DB,2147027617,3/31/2012,1226844298,114
10046135842,ATTI -DD,2147027510,3/2/2012,1226831329,114
9061168009,ATTI -AA,2147050082,9/12/2012,1225663238,114
10046135549,ATTI -CD,2147027840,1/1/2013,1226808700,114
10046138658,ATTI -FA,2147027547,8/5/2012,1226879478,114
10046137573,ATTI -CC,2147027547,5/7/2012,1226968422,114
8215136948,ATTI -AD,2147029907,7/28/2012,1225563614,114
9061173596,ATTI -EB,2147018736,1/27/2012,1226855845,114
9134157898,ATTI -FE,2146264992,5/22/2012,1225556416,114
9158125065,ATTI -AC,2146898281,6/19/2012,1225164137,114
2420383992,ATTI -AA,1443642898,2/25/2008,1239658218,114
10254700239,ATTI -BF,2147009285,9/22/2012,1216403586,113
9077270044,ATTI -CB,1438943171,12/2/2005,1238458291,113
9076810120,ATTI -DD,2146976032,1/22/2013,1215643216,112
10254652335,ATTI -EE,2147021484,6/27/2012,1216409287,112
9077269977,ATTI -AD,1438943171,3/3/2006,1238461205,112
10046168168,ATTI -DA,2147924381,3/21/2012,1239964830,112
9077270041,ATTI -FF,1438943171,7/10/2006,1238540876,111
10047127214,ATTI -BB,2147924391,8/3/2012,1239876718,111
9077269977,ATTI -EF,1438943171,12/29/2005,1226655339,110
8806216579,ATTI -AE,2144149472,2/16/2012,1225171561,110
8806133553,ATTI -DF,2144887982,5/10/2012,1225518295,110
8422203504,ATTI -DC,2144692999,9/25/2011,1225214211,110
9061126103,ATTI -BA,2144667796,9/18/2012,1226794585,110
8215148932,ATTI -CB,2144519396,3/1/2012,1225235717,110
8422154667,ATTI -DB,2144527256,6/6/2012,1225105173,110
8215148581,ATTI -FA,2144834590,5/20/2012,1225649607,110
8422145188,ATTI -DC,2144723450,3/15/2012,1225509844,110
10047184358,ATTI -FC,2144912219,11/2/2012,1226791859,110
8422165188,ATTI -FA,2144723450,8/30/2012,1225572224,110
8215139009,ATTI -AF,2147026850,12/10/2012,1225526291,110
10856013956,ATTI -AF,2146988480,5/26/2012,1225462495,110
10855296380,ATTI -AB,2146988480,1/1/2013,1225469219,110
10046130632,ATTI -DD,2145046324,12/23/2011,1225535831,110
10046142287,ATTI -ED,2147935350,8/23/2012,1239984527,110
10047127211,ATTI -EC,2147924391,5/1/2012,1240003871,110
10254880184,ATTI -FA,2146855887,8/18/2012,1214496729,109
10254880204,ATTI -AC,2146855887,3/18/2012,1214499087,109
10254880208,ATTI -DF,2146855887,1/31/2013,1214417293,109
10254880230,ATTI -FF,2146855887,2/8/2012,1214430840,109
10254880268,ATTI -CF,2146855887,2/24/2012,1214375728,109
10254880270,ATTI -BF,2146855887,10/13/2012,1214437175,109
10254880274,ATTI -EB,2146855887,12/14/2012,1214477539,109
10254880275,ATTI -AC,2146855887,11/7/2012,1214472211,109
10254880291,ATTI -FB,2146855887,6/6/2012,1214560297,109
10254880301,ATTI -CB,2146855887,3/4/2012,1214450518,109
10254880321,ATTI -CA,2146855887,11/19/2012,1214554654,109
10254880322,ATTI -CB,2146855887,5/1/2012,1214462178,109
9077269993,ATTI -ED,1438943171,12/13/2005,1226636622,109
9077270023,ATTI -CA,1438943171,6/29/2005,1226738278,109
10254665824,ATTI -ED,2143526940,6/3/2011,1210247946,109
10254880159,ATTI -FC,2146855887,4/9/2012,1214406537,109
10254880171,ATTI -DB,2146855887,9/9/2012,1214402523,109
10254880181,ATTI -ED,2146855887,12/15/2012,1214464690,109
10254880182,ATTI -DB,2146855887,5/31/2012,1214447431,109
10254880183,ATTI -CB,2146855887,4/8/2012,1214406622,109
10254880185,ATTI -CA,2146855887,1/12/2012,1214446562,109
10254880186,ATTI -FD,2146855887,7/19/2012,1214529407,109
10254880192,ATTI -EC,2146855887,4/26/2012,1214515952,109
10254880194,ATTI -BA,2146855887,1/20/2012,1214445522,109
10254880213,ATTI -DF,2146855887,11/28/2012,1214496251,109
10254880215,ATTI -ED,2146855887,12/28/2012,1214530359,109
10254880221,ATTI -DB,2146855887,7/15/2012,1214527096,109
10254880228,ATTI -EC,2146855887,3/22/2012,1214523908,109
10254880231,ATTI -DA,2146855887,2/13/2012,1214419816,109
10254880249,ATTI -BE,2146855887,11/10/2012,1214570683,109
10254880250,ATTI -EF,2146855887,6/15/2012,1214539624,109
10254880251,ATTI -FD,2146855887,8/25/2012,1214417934,109
10254880255,ATTI -BF,2146855887,8/6/2012,1214506641,109
10254880256,ATTI -BC,2146855887,8/17/2012,1214445047,109
10254880260,ATTI -DB,2146855887,9/14/2012,1214388812,109
10254880265,ATTI -FB,2146855887,4/28/2012,1214403041,109
10254880266,ATTI -AA,2146855887,7/24/2012,1214430295,109
10254880272,ATTI -BB,2146855887,11/3/2012,1214479055,109
10254880273,ATTI -CD,2146855887,10/7/2012,1214552404,109
10254880276,ATTI -BD,2146855887,6/29/2012,1214437952,109
10254880277,ATTI -DA,2146855887,5/7/2012,1214501991,109
10254880278,ATTI -BC,2146855887,12/13/2012,1214380779,109
10254880296,ATTI -DA,2146855887,6/25/2012,1214403876,109
10254880334,ATTI -DC,2146855887,8/15/2012,1214515645,109
10254880361,ATTI -AF,2146855887,1/4/2012,1214413259,109
10254880261,ATTI -CC,2146855887,3/2/2012,1214561360,109
10254517286,ATTI -AF,2144178947,6/27/2012,1215654864,109
10254666355,ATTI -CE,2143638130,10/11/2011,1210247296,109
10254468496,ATTI -DF,2143682293,6/30/2011,1210791341,109
10046143579,ATTI -FD,2143939286,1/1/2012,1225450718,109
9061124591,ATTI -EF,2147036301,5/31/2012,1226853311,109
10046140902,ATTI -FA,2147035904,5/5/2012,1226981165,109
9061124595,ATTI -AC,2147036301,10/18/2012,1226979555,109
10046138396,ATTI -FB,2147036252,4/1/2012,1226958054,109
10046125526,ATTI -BB,2147036069,8/28/2012,1226795101,109
10046125681,ATTI -DE,2147036069,6/22/2012,1226874609,109
10046130393,ATTI -CA,2147035725,3/9/2012,1226853052,109
10046128805,ATTI -CD,2147035246,4/17/2012,1226898499,109
10046125063,ATTI -AA,2147036332,7/21/2012,1226916534,109
10046141605,ATTI -DE,2147035926,8/14/2012,1226826653,109
10046135814,ATTI -CB,2147035519,11/25/2012,1226937170,109
9061124083,ATTI -AC,2147038229,12/1/2012,1225669535,109
10046179324,ATTI -BE,2147038229,2/10/2013,1225626380,109
10046140731,ATTI -CB,2147035980,7/28/2012,1226897949,109
10046129189,ATTI -FC,2147035964,1/24/2013,1226888185,109
9061132895,ATTI -FF,2147138084,2/21/2012,1225217591,109
10046166795,ATTI -CA,2147039581,9/17/2012,1225691006,109
10046140946,ATTI -AF,2147035942,1/23/2013,1226937126,109
10046141604,ATTI -EE,2147035926,11/27/2012,1226951858,109
9061184894,ATTI -BF,2147138482,7/19/2012,1225265925,109
10046128733,ATTI -BB,2147036332,12/20/2012,1226913743,109
10046141261,ATTI -AD,2147028416,12/19/2012,1225491543,109
10046141726,ATTI -CD,2147089684,1/29/2013,1225713950,109
10046141727,ATTI -EB,2147089684,4/25/2012,1225690438,109
10254522711,ATTI -DB,2144384548,5/15/2012,1235759578,109
8422128513,ATTI -FE,2147924501,8/19/2012,1240001435,109
8422128514,ATTI -FD,2147924501,11/4/2012,1240012599,109
10254324686,ATTI -BB,2143703224,9/13/2011,1215635312,108
10046140888,ATTI -CE,2147039596,10/7/2012,1226853375,108
9077107856,ATTI -EC,1434723773,2/5/2004,1231551471,108
9078260546,ATTI -DE,1443706297,5/27/2009,1239653407,108
9061606720,ATTI -DE,2144438879,10/2/2011,1264600071,107
10254440639,ATTI -CD,2147008427,6/24/2012,1216481760,107
9077269973,ATTI -AC,1438943171,8/19/2005,1226593545,107
9077270041,ATTI -BA,1438943171,10/5/2005,1226745994,107
10254623558,ATTI -CA,2143918403,7/31/2011,1215855868,107
10254424075,ATTI -EA,2143921706,11/7/2011,1215827715,107
10254517346,ATTI -CF,2144183189,6/9/2012,1215791840,107
10254650927,ATTI -BE,2144452673,10/22/2011,1215661556,107
10254449958,ATTI -EA,2146172351,12/3/2011,1215657196,107
2420383971,ATTI -DF,1442108748,6/22/2007,1225240696,107
2420383992,ATTI -AF,1443642898,2/17/2008,1225396600,107
10254675061,ATTI -CE,2144721516,12/7/2011,1215844594,107
8215133739,ATTI -CC,2147034936,6/30/2012,1225242618,107
9962140124,ATTI -FD,2147039740,2/6/2013,1226925390,107
9962178579,ATTI -ED,2147034820,4/5/2012,1225217829,107
9962150124,ATTI -FF,2147039761,1/28/2012,1226925910,107
9061163461,ATTI -CD,2147034725,3/16/2012,1225249077,107
8806217206,ATTI -CC,2147037173,3/4/2012,1225630354,107
8215157901,ATTI -CE,2147055232,1/17/2012,1225290573,107
10046142407,ATTI -EE,2147923130,2/25/2012,1239313198,107
10046142378,ATTI -EC,2147923130,4/8/2012,1239331972,107
10046142413,ATTI -FC,2147923130,8/10/2012,1239268027,107
10046142410,ATTI -AE,2147923130,2/10/2012,1239170764,107
8215132585,ATTI -CB,2147925469,3/4/2012,1239135164,107
10046142419,ATTI -EF,2147923130,5/16/2012,1239215519,107
10046142405,ATTI -CC,2147923130,12/30/2012,1239303318,107
10046142403,ATTI -AB,2147923130,9/20/2012,1239268743,107
10046142402,ATTI -FF,2147923130,8/7/2012,1239319800,107
10046142417,ATTI -DE,2147923130,11/13/2012,1239222009,107
10046142394,ATTI -BC,2147923130,8/20/2012,1239328803,107
10046142386,ATTI -DD,2147923130,3/3/2013,1239215986,107
10046142388,ATTI -FD,2147923130,1/18/2013,1239271912,107
2420383966,ATTI -DE,1443642898,10/5/2008,1225363559,106
2420383967,ATTI -DC,1439986006,3/28/2006,1238469788,105
9377573984,ATTI -FE,1443539538,11/15/2010,1226875590,104
10046141974,ATTI -FE,2147039655,7/3/2012,1226912169,104
10046169981,ATTI -CD,2146953788,12/25/2012,1228353949,104
10254520110,ATTI -DA,2144320381,8/14/2011,1235978217,104
9377573984,ATTI -BD,1443539538,8/3/2011,1240551699,104
2420383890,ATTI -AA,1442108748,7/3/2007,1240581339,104
10254329534,ATTI -DA,2141347146,11/9/2010,1210685859,103
10046124539,ATTI -EB,2147053490,2/8/2013,1226803858,103
10046135995,ATTI -BF,2147039794,6/11/2012,1226971806,103
10046132660,ATTI -DF,2145665627,8/26/2012,1226894393,103
10046135929,ATTI -AA,2147039794,10/16/2012,1226975005,103
10046139959,ATTI -FE,2147040017,2/19/2012,1226785255,103
10046178743,ATTI -AD,2147039711,4/17/2012,1226916357,103
10046141667,ATTI -AB,2147039652,11/13/2012,1226914391,103
10046142071,ATTI -FB,2147039776,9/1/2012,1226971269,103
10046140893,ATTI -CF,2147039596,5/30/2012,1226786232,103
10046178745,ATTI -FA,2147039711,1/15/2012,1226808951,103
10046141979,ATTI -FA,2147039655,7/24/2012,1226978365,103
8806156825,ATTI -AD,2147036840,1/3/2013,1225598623,103
9061197738,ATTI -EB,2147038597,11/29/2012,1226977224,103
9962125462,ATTI -FE,2147099383,2/15/2012,1225236637,103
8422156825,ATTI -ED,2147036911,3/27/2012,1225608080,103
9061214597,ATTI -CB,2147040973,7/20/2012,1225629163,103
9962125459,ATTI -DC,2147097692,7/28/2012,1225195655,103
9061194597,ATTI -CE,2147040985,3/19/2012,1225670010,103
9134223445,ATTI -EE,2147101381,8/20/2012,1225245681,103
9134201253,ATTI -BE,2147054378,10/18/2012,1225573787,103
9077284748,ATTI -DE,1438294881,1/7/2006,1239162117,103
9077284753,ATTI -BB,1438294881,11/11/2005,1226933132,102
8422131312,ATTI -AC,2143906737,12/8/2011,1226220869,102
2420383991,ATTI -CB,1443642898,11/29/2008,1239758992,102
2420383988,ATTI -BF,1443642898,6/13/2008,1239754266,102
9077269989,ATTI -EA,1438943171,6/4/2006,1226576083,101
10254643502,ATTI -BE,1441000031,8/31/2007,1226935965,101
2413124755,ATTI -CB,2140591702,7/3/2010,1225751647,101
10254449521,ATTI -FA,2142965548,6/15/2011,1210596010,101
10047128544,ATTI -ED,2144801018,1/6/2012,1225549722,101
9061222341,ATTI -EF,2147968427,12/28/2012,1239242516,101
9077269999,ATTI -BC,1438943171,3/3/2006,1226573710,100
8215136795,ATTI -BD,2147055777,2/3/2012,1225222723,100
8422196795,ATTI -BB,2147055777,12/8/2012,1225243438,100
9158223365,ATTI -BF,2147055166,8/28/2012,1225204525,100
2420392884,ATTI -AB,2135094169,2/29/2008,1226569954,99
10254521782,ATTI -BF,2144345262,3/16/2012,1215674111,99
9077269989,ATTI -BA,1438943171,5/18/2006,1238471631,99
9077284748,ATTI -AD,1438294881,2/23/2006,1227046577,98
2420392906,ATTI -EA,2135094169,2/9/2009,1226478026,98
9077234963,ATTI -EE,1440734839,5/5/2006,1225511369,98
10046142201,ATTI -DB,2147055765,5/16/2012,1226895846,98
10046142161,ATTI -DF,2147055765,11/3/2012,1226817453,98
10046142139,ATTI -DC,2147055322,1/19/2013,1226865321,98
10046141008,ATTI -DF,2147055732,11/28/2012,1226861885,98
10046142105,ATTI -CE,2147055271,8/3/2012,1226844472,98
10046142079,ATTI -AF,2147055271,5/31/2012,1226926705,98
10046142140,ATTI -EB,2147055322,2/13/2013,1226825860,98
10046179169,ATTI -BC,2147054799,9/14/2012,1226905888,98
10046126002,ATTI -FF,2147055360,5/4/2012,1226796792,98
10046142189,ATTI -BF,2147055747,3/1/2012,1226802818,98
9076796806,ATTI -DE,2144378742,1/18/2012,1233481258,98
9077284753,ATTI -EF,1438294881,8/4/2005,1239127529,98
2420383953,ATTI -FD,1435517640,10/5/2011,1239709854,98
2420392884,ATTI -AC,2135094169,6/26/2008,1240161015,98
9077234963,ATTI -EB,1440734839,6/27/2006,1238388216,98
10046142446,ATTI -FE,2147935191,5/8/2012,1239853441,98
8422133573,ATTI -DC,2147934795,1/28/2013,1238836847,98
9106138961,ATTI -FB,2147919383,12/1/2012,1240017805,98
10047156892,ATTI -FA,2147964769,3/29/2012,1239962781,98
10047156887,ATTI -AB,2147964769,10/15/2012,1239988081,98
10046142286,ATTI -FD,2147935350,9/6/2012,1239995283,98
10046142454,ATTI -BC,2147935191,1/17/2013,1240008922,98
10254662994,ATTI -CB,2146407914,11/24/2012,1216311435,97
2420383991,ATTI -AF,1443642898,1/4/2009,1225209647,97
10254662994,ATTI -AD,2146407914,4/2/2012,1235578222,97
2420383972,ATTI -DB,1442108748,5/7/2007,1240656978,97
9077270031,ATTI -DE,1438943171,6/28/2005,1226706890,96
10046146601,ATTI -EE,2147058980,10/20/2012,1225279023,96
10046166601,ATTI -FF,2147058980,12/16/2012,1225258205,96
9077270028,ATTI -DD,1438943171,6/4/2006,1238369439,96
9077270037,ATTI -DB,1438943171,4/11/2006,1238364271,96
9077269999,ATTI -CE,1438943171,8/10/2005,1238499982,96
8422145188,ATTI -FC,2144723450,10/12/2012,1238360858,96
8422182463,ATTI -BE,2147966987,10/31/2012,1239198621,96
9134135806,ATTI -AA,2147966896,4/23/2012,1240018484,96
9077270038,ATTI -AB,1438943171,6/27/2006,1226719168,95
2420383855,ATTI -DC,1436239560,3/2/2008,1225301235,95
2420383967,ATTI -FF,1439986006,1/17/2006,1225346981,95
9077270023,ATTI -DB,1438943171,7/25/2005,1238533360,95
9077269962,ATTI -EB,1438943171,5/6/2006,1238476686,95
9077270037,ATTI -CA,1438943171,9/3/2005,1226574225,94
2420387018,ATTI -FA,2144478982,2/2/2012,1207869344,94
9077107856,ATTI -DB,1434723773,10/6/2003,1210826627,94
2420383964,ATTI -EC,1435517640,8/17/2011,1226613301,94
9077106815,ATTI -FD,1434719649,6/8/2003,1231739507,94
2413124755,ATTI -EF,2140591702,9/30/2009,1240053749,94
2420383964,ATTI -DA,1435517640,10/18/2011,1239785670,94
2420392906,ATTI -AA,2135094169,7/22/2008,1240164069,94
9077270033,ATTI -DE,1438943171,9/11/2005,1238519288,94
2420387018,ATTI -DD,2144478982,3/31/2012,1229969568,94
8215134771,ATTI -DC,2144928002,10/16/2012,1271939798,93
8215263482,ATTI -DF,2144426954,7/31/2012,1272210922,93
9075645715,ATTI -AA,1441830318,10/2/2007,1210776494,93
9076434436,ATTI -CB,1442039744,3/12/2007,1207288884,93
9217645169,ATTI -DB,1436558778,9/6/2005,1215642243,93
9177655489,ATTI -DB,1438532810,9/12/2005,1207119209,93
2420383805,ATTI -EC,1443660221,6/11/2008,1226681432,93
9094783459,ATTI -AA,1443832193,2/22/2010,1208070388,93
9019133564,ATTI -DD,1443832546,6/4/2010,1208074940,93
9019133565,ATTI -AD,1443832549,8/16/2010,1208088066,93
9019133566,ATTI -CC,1443832551,4/8/2010,1208047192,93
9019133567,ATTI -FA,1443832553,12/18/2009,1208022784,93
9019133568,ATTI -DD,1443832555,2/14/2010,1208108545,93
9019133569,ATTI -AA,1443833389,1/5/2010,1208020760,93
9830333572,ATTI -DC,1443833395,9/21/2009,1208144869,93
9094233570,ATTI -FF,1443833398,9/10/2009,1208066858,93
9858333573,ATTI -AE,1443833859,6/12/2010,1207994276,93
9850333571,ATTI -BD,1443833862,11/29/2009,1208107398,93
9076602278,ATTI -DB,2135511404,2/21/2009,1226798484,93
9257575524,ATTI -AE,2136263623,4/9/2009,1207833453,93
10254591314,ATTI -DB,2139192133,1/10/2010,1210377206,93
10254125502,ATTI -AE,2139894505,7/14/2009,1226946397,93
10254312258,ATTI -CE,2141008709,3/2/2010,1225379085,93
10254796156,ATTI -AB,2141052491,12/10/2009,1226912430,93
10254796157,ATTI -CB,2141052491,5/9/2010,1226796048,93
10254796158,ATTI -DF,2141052491,9/18/2010,1226845254,93
10254796160,ATTI -BE,2141052491,11/7/2010,1226931289,93
10254796161,ATTI -BC,2141052491,12/22/2009,1226967285,93
10254796162,ATTI -AA,2141052491,6/1/2010,1226870457,93
10254796163,ATTI -BD,2141052491,5/10/2010,1226911622,93
10254796164,ATTI -AF,2141052491,1/20/2010,1226792285,93
10254796165,ATTI -AE,2141052491,5/2/2010,1226771669,93
10254796166,ATTI -DB,2141052491,1/4/2010,1226845108,93
10254796167,ATTI -EC,2141052491,6/22/2010,1226814161,93
10254796169,ATTI -FE,2141052491,12/15/2009,1226905804,93
10254796170,ATTI -AF,2141052491,9/1/2010,1226927490,93
10254796171,ATTI -BE,2141052491,11/10/2010,1226878637,93
10254796172,ATTI -AB,2141052491,3/23/2010,1226837338,93
10254796173,ATTI -EE,2141052491,1/17/2010,1226927952,93
10254796174,ATTI -ED,2141052491,6/3/2010,1226954649,93
10254796175,ATTI -EB,2141052491,6/14/2010,1226963930,93
10254796176,ATTI -DD,2141052491,11/6/2009,1226808659,93
10254464997,ATTI -CC,2141073310,7/24/2010,1227072143,93
10254643584,ATTI -DC,2141106560,7/30/2010,1210657323,93
10254410741,ATTI -EC,2141260861,5/22/2010,1226911906,93
10254330216,ATTI -AF,2141292772,9/26/2010,1210510193,93
10254209790,ATTI -FF,2141309902,1/1/2011,1227005538,93
10254335231,ATTI -BF,2141727736,11/13/2010,1210080494,93
10254328663,ATTI -EA,2141744966,4/1/2011,1227048586,93
10254328665,ATTI -AA,2141744966,7/1/2010,1227005512,93
10254450659,ATTI -BC,2141750036,12/9/2010,1225010077,93
10254636418,ATTI -CA,2141770214,4/24/2011,1211851629,93
10254339029,ATTI -CF,2141878039,1/16/2011,1210649035,93
10254340154,ATTI -AE,2142330335,10/23/2010,1210320102,93
10254357173,ATTI -CC,2142568469,12/8/2010,1211919063,93
10254454459,ATTI -CD,2142583053,4/26/2011,1226971120,93
9076890533,ATTI -AC,2142608767,9/28/2010,1214731756,93
9076890534,ATTI -AC,2142608767,4/5/2011,1214867194,93
9076890535,ATTI -DF,2142608767,6/13/2011,1214717778,93
9076890536,ATTI -FA,2142608767,9/28/2011,1214875292,93
9076890538,ATTI -AA,2142608767,4/15/2011,1214721994,93
9076890541,ATTI -CF,2142608767,5/6/2011,1214776273,93
9076890542,ATTI -DD,2142608767,11/18/2010,1214748647,93
9076890543,ATTI -EC,2142608767,10/23/2010,1214830154,93
9076890544,ATTI -ED,2142608767,2/26/2011,1214790261,93
9076890545,ATTI -FC,2142608767,12/24/2010,1214777565,93
9076890547,ATTI -BB,2142608767,9/21/2011,1214808121,93
9076890549,ATTI -AC,2142608767,10/5/2010,1214810736,93
10254550844,ATTI -CF,2142612476,10/8/2011,1211843462,93
10254550906,ATTI -BA,2142615046,8/19/2011,1210602619,93
10254355129,ATTI -CF,2142628514,3/6/2011,1210738868,93
10254303493,ATTI -FA,2142684025,6/28/2011,1210529117,93
10254591986,ATTI -FA,2142772647,11/24/2010,1210238635,93
10254324503,ATTI -BC,2142803196,4/2/2011,1210732543,93
10254341446,ATTI -DD,2142954626,2/24/2011,1210187748,93
10254467004,ATTI -AF,2143100531,2/8/2012,1210087701,93
10254469416,ATTI -CE,2143105233,7/26/2011,1210093487,93
10254474445,ATTI -BC,2143190042,11/25/2011,1210422727,93
10254650508,ATTI -CC,2143383063,4/8/2011,1210491649,93
10254339053,ATTI -CC,2143525241,3/26/2011,1210591020,93
10254499447,ATTI -FE,2143527554,5/4/2011,1210455323,93
10254659247,ATTI -FC,2143644637,9/24/2011,1210810171,93
10254666498,ATTI -BA,2143679786,9/24/2011,1210782776,93
10254666527,ATTI -CE,2143681263,8/7/2011,1210804304,93
10254501961,ATTI -DC,2143684458,1/18/2012,1210436168,93
10254505816,ATTI -AB,2143703261,12/21/2011,1216088915,93
10254467520,ATTI -ED,2143705713,11/6/2011,1225014444,93
10254468754,ATTI -BD,2143705713,6/25/2011,1225172884,93
10254471466,ATTI -FC,2143705713,3/8/2012,1225145750,93
10254476494,ATTI -BF,2143705713,5/8/2011,1225011027,93
10254476543,ATTI -AE,2143705713,3/14/2012,1225102652,93
10254479159,ATTI -DA,2143705713,8/20/2011,1225032648,93
10254479752,ATTI -CA,2143705713,11/5/2011,1225043315,93
10254480820,ATTI -AE,2143705713,5/31/2011,1225033285,93
10254480823,ATTI -ED,2143705713,8/17/2011,1225031719,93
10254497458,ATTI -FF,2143705713,10/16/2011,1225164847,93
10254505848,ATTI -FA,2143705713,7/30/2011,1225163546,93
10254505849,ATTI -CD,2143705713,4/9/2012,1225110641,93
10254505850,ATTI -CA,2143705713,8/23/2011,1225150515,93
10254505851,ATTI -BC,2143705713,3/18/2012,1224992117,93
10254505852,ATTI -FA,2143705713,4/19/2011,1225077860,93
10254505853,ATTI -EA,2143705713,11/17/2011,1225113584,93
10254505854,ATTI -AB,2143705713,5/4/2011,1225128355,93
10254505855,ATTI -AD,2143705713,9/28/2011,1224994895,93
10254505856,ATTI -EF,2143705713,10/12/2011,1225124177,93
10254505857,ATTI -DF,2143705713,6/2/2011,1225014340,93
10254505858,ATTI -CC,2143705713,8/25/2011,1225034222,93
10254505859,ATTI -BC,2143705713,1/1/2012,1225007087,93
10254505860,ATTI -AB,2143705713,11/26/2011,1225000894,93
10254505861,ATTI -AB,2143705713,1/28/2012,1225073327,93
10254505862,ATTI -AD,2143705713,7/27/2011,1225129764,93
10254505863,ATTI -EF,2143705713,4/17/2011,1225154613,93
10254505864,ATTI -FA,2143705713,4/6/2012,1225181898,93
10254505865,ATTI -DE,2143705713,1/20/2012,1225110334,93
10254505866,ATTI -BD,2143705713,2/5/2012,1225065922,93
10254505867,ATTI -BF,2143705713,8/3/2011,1225174165,93
10254505868,ATTI -CF,2143705713,1/10/2012,1225090114,93
10254505869,ATTI -EC,2143705713,11/24/2011,1225027730,93
10254505870,ATTI -FE,2143705713,7/1/2011,1225184253,93
10254505871,ATTI -CE,2143705713,2/9/2012,1225026713,93
10254505872,ATTI -FA,2143705713,6/5/2011,1225098850,93
10254505873,ATTI -AD,2143705713,1/4/2012,1225072175,93
10254505874,ATTI -CA,2143705713,10/6/2011,1225125637,93
10254505875,ATTI -DC,2143705713,3/10/2012,1225178259,93
10254505876,ATTI -CD,2143705713,7/8/2011,1225003384,93
10254505877,ATTI -FF,2143705713,11/27/2011,1225012012,93
10254505878,ATTI -EF,2143705713,10/5/2011,1225063731,93
10254505879,ATTI -DE,2143705713,10/3/2011,1225084780,93
10254505881,ATTI -AB,2143705713,1/19/2012,1224993836,93
10254505882,ATTI -EC,2143705713,12/15/2011,1225078663,93
10254505883,ATTI -FE,2143705713,10/5/2011,1225173187,93
10254505884,ATTI -CD,2143705713,3/16/2011,1225176655,93
10254505885,ATTI -BC,2143705713,9/21/2011,1225144719,93
10254505886,ATTI -EE,2143705713,6/6/2011,1225150457,93
10254505887,ATTI -BD,2143705713,8/6/2011,1225041028,93
10254505888,ATTI -FD,2143705713,8/2/2011,1225050238,93
9076517757,ATTI -EF,2143864737,7/30/2011,1215670871,93
9076517758,ATTI -DB,2143864737,12/2/2011,1215662430,93
9076517759,ATTI -FC,2143864737,3/9/2012,1215678322,93
9076517760,ATTI -DF,2143864737,9/11/2011,1215608275,93
9076517761,ATTI -EF,2143864737,6/14/2011,1215742346,93
9076517762,ATTI -FD,2143864737,10/31/2011,1215698385,93
9076517763,ATTI -AB,2143864737,11/17/2011,1215666605,93
9076593455,ATTI -CB,2143864737,8/16/2011,1215732623,93
10254465588,ATTI -AC,2140584666,8/18/2010,1211865765,93
10254434336,ATTI -DC,2143957126,4/17/2011,1215642088,93
10254471584,ATTI -AB,2144008734,8/15/2011,1225163043,93
10254471718,ATTI -AD,2144008734,5/31/2011,1225084531,93
10254471750,ATTI -CA,2144008734,11/24/2011,1225024044,93
10254471838,ATTI -EC,2144008734,5/14/2011,1225113503,93
10254472048,ATTI -AF,2144008734,4/27/2011,1225044729,93
10254472188,ATTI -FA,2144008734,5/20/2012,1225011488,93
10254472351,ATTI -DD,2144008734,8/21/2011,1225055634,93
10254472387,ATTI -CA,2144008734,4/16/2012,1224997437,93
10254472427,ATTI -FC,2144008734,7/25/2011,1225113864,93
10254472480,ATTI -ED,2144008734,2/27/2012,1225031376,93
10254472482,ATTI -FB,2144008734,6/29/2011,1225105070,93
10254472706,ATTI -EB,2144008734,5/21/2012,1225018494,93
10254472742,ATTI -DE,2144008734,11/16/2011,1225047116,93
10254472758,ATTI -AE,2144008734,7/21/2011,1225093354,93
10254472759,ATTI -CE,2144008734,5/22/2011,1225166542,93
10254472760,ATTI -DC,2144008734,10/21/2011,1225119509,93
10254472761,ATTI -AE,2144008734,8/23/2011,1225065114,93
10254472818,ATTI -EA,2144008734,5/22/2011,1225098505,93
10254472834,ATTI -AF,2144008734,11/4/2011,1225016576,93
10254472842,ATTI -CA,2144008734,2/1/2012,1225080099,93
10254472874,ATTI -EC,2144008734,9/11/2011,1225054195,93
10254472998,ATTI -FA,2144008734,1/25/2012,1225029780,93
10254473160,ATTI -CC,2144008734,9/9/2011,1225089330,93
10254473228,ATTI -BE,2144008734,1/27/2012,1225123252,93
10254473293,ATTI -CB,2144008734,2/10/2012,1225110001,93
10254473441,ATTI -DE,2144008734,2/14/2012,1225151248,93
10254473445,ATTI -CA,2144008734,3/29/2012,1224981153,93
10254473469,ATTI -EE,2144008734,1/11/2012,1224985445,93
10254473487,ATTI -CE,2144008734,10/5/2011,1225067505,93
10254473499,ATTI -CC,2144008734,1/16/2012,1225088884,93
10254473507,ATTI -EF,2144008734,11/20/2011,1225126399,93
10254473510,ATTI -FB,2144008734,10/1/2011,1225069691,93
10254473539,ATTI -BC,2144008734,4/28/2011,1224982062,93
10254473551,ATTI -FA,2144008734,5/3/2012,1225093678,93
10254473594,ATTI -ED,2144008734,8/15/2011,1225032989,93
10254473598,ATTI -DB,2144008734,3/26/2012,1225047826,93
10254473609,ATTI -AB,2144008734,3/8/2012,1225158051,93
10254473611,ATTI -BE,2144008734,5/29/2011,1224996741,93
10254473617,ATTI -FF,2144008734,3/22/2012,1224986957,93
